 4.00  7000.  0.0  2.0   0.4574   0.4279   0.3185 r PC
 4.50  7000.  0.0  2.0   0.4517   0.4126   0.2930 r PC
 5.00  7000.  0.0  2.0   0.4477   0.4021   0.2872 r PC
 5.50  7000.  0.0  2.0   0.4348   0.3797   0.3123 r PC
 6.00  7000.  0.0  2.0   0.4280   0.3688   0.3245 r PC
 2.50  7200.  0.0  2.0   0.4530   0.4914   0.4242 r PC
 3.00  7200.  0.0  2.0   0.4508   0.4509   0.4166 r PC
 3.50  7200.  0.0  2.0   0.4463   0.4298   0.3308 r PC
 4.00  7200.  0.0  2.0   0.4452   0.4155   0.3250 r PC
 4.50  7200.  0.0  2.0   0.4426   0.4041   0.2933 r PC
 5.00  7200.  0.0  2.0   0.4391   0.3941   0.2855 r PC
 5.50  7200.  0.0  2.0   0.4270   0.3724   0.3102 r PC
 6.00  7200.  0.0  2.0   0.4192   0.3603   0.3227 r PC
 2.50  7400.  0.0  2.0   0.4431   0.4797   0.4325 r PC
 3.00  7400.  0.0  2.0   0.4401   0.4389   0.4244 r PC
 3.50  7400.  0.0  2.0   0.4348   0.4177   0.3376 r PC
 4.00  7400.  0.0  2.0   0.4354   0.4052   0.3290 r PC
 4.50  7400.  0.0  2.0   0.4219   0.3806   0.3106 r PC
 5.00  7400.  0.0  2.0   0.4312   0.3863   0.2862 r PC
